NAME: Beijing-7
VERTICES: 2820
DEPOT: 0
REQUIRED EDGES: 2509
NON-REQUIRED EDGES: 1075
VEHICLES: 41
CAPACITY: 25000
TOTAL COST OF REQUIRED EDGES: 1018664
NODES	COST	DEMAND
2282	1838	540	540
1838	2642	133	0
1924	638	754	754
638	1924	755	755
2581	1306	244	244
1306	1678	287	287
2643	2302	167	0
1876	1631	160	160
746	813	524	524
813	495	359	359
495	584	534	0
584	1861	956	956
1861	2416	420	420
2416	1862	375	375
1776	689	437	437
456	2471	1209	1209
2644	178	493	493
1551	178	245	0
1008	884	419	0
884	1401	388	388
1401	2607	509	509
2607	2645	1094	1094
1440	2470	82	82
2646	93	248	0
2647	2035	50	50
640	2647	447	447
636	69	396	0
69	2648	141	0
840	1370	484	0
2385	1463	356	356
2649	280	435	435
2554	2650	143	143
537	742	529	529
750	2427	330	330
2651	2382	514	514
1986	750	336	336
2651	750	75	75
2382	2651	514	0
586	601	76	0
1246	1245	391	0
2652	1765	1458	1458
1765	1842	458	458
1842	2653	427	427
2427	2012	397	397
2012	1622	105	105
1622	1456	53	53
750	2654	183	183
792	219	337	337
1610	2655	205	205
2213	1124	111	111
1124	170	58	58
2086	589	289	289
2656	2657	2469	0
2657	315	1347	1347
977	1266	495	495
2490	1266	137	137
2384	2213	363	363
1838	2658	134	0
408	304	299	0
591	236	79	79
2659	1838	135	135
2660	918	153	153
918	1611	573	0
2044	55	171	171
2061	1503	531	0
2180	2535	396	0
624	1054	929	929
758	714	477	477
778	2545	113	113
2507	2506	356	356
2506	2505	201	201
2505	348	313	313
2545	778	114	114
741	724	374	0
724	704	222	222
584	2661	682	682
2662	1404	342	342
2246	2082	429	429
2082	2663	663	663
1794	378	209	209
2374	2539	428	428
2664	1227	595	595
987	1900	212	0
2665	2488	323	323
444	442	489	0
442	463	235	0
2666	2567	69	69
768	353	401	401
2567	2666	68	68
2666	2667	108	108
2667	2668	268	0
2669	2670	60	60
2671	2065	1045	1045
1299	2671	70	70
2671	1299	70	70
2672	2076	494	494
2673	2573	274	274
2674	2675	627	627
2675	2676	82	82
2677	1430	1400	1400
1894	628	279	279
1337	1336	160	160
2676	2588	405	405
2475	1591	112	112
1612	2630	200	200
2630	1551	348	0
1551	1077	233	233
1077	988	781	0
988	1078	804	0
1181	172	569	0
172	201	656	656
2678	346	208	0
2679	348	591	0
1228	1227	1082	0
2680	2569	215	215
905	2578	103	103
2681	2682	352	0
1590	2601	1107	1107
1357	2664	300	300
2683	1745	491	491
2684	1842	428	428
1842	1765	448	448
1765	2685	1469	1469
1543	1273	585	585
2486	1543	583	583
782	2686	114	114
2318	574	1824	1824
1586	126	617	617
126	2504	577	577
1405	2575	73	0
1335	2064	307	307
1184	2687	93	93
956	762	685	685
956	1769	565	565
1769	2516	187	187
2688	679	705	705
679	1029	665	0
778	2689	258	258
903	2690	293	293
2483	2691	238	238
294	2692	287	0
2692	2693	175	0
76	2694	2208	2208
123	1140	1800	1800
1140	76	518	0
2284	2604	453	0
1973	2654	659	659
2695	1785	136	136
1785	75	110	0
75	1875	53	53
1875	2482	447	447
2223	2696	558	558
2557	699	137	0
1287	2364	584	584
2364	2524	235	235
2524	2074	249	249
2654	1973	659	0
1974	2492	147	147
2697	1245	590	590
1245	1308	636	0
1308	2698	1088	1088
648	2219	2396	2396
485	1962	331	0
2699	640	108	0
1535	1850	599	599
1750	542	215	0
1580	1607	262	262
1607	2505	290	290
2505	1021	495	495
1021	2700	534	534
2700	264	211	211
1122	2701	607	0
2332	2702	219	219
2702	2633	56	56
2703	797	207	207
265	2704	249	249
2634	2703	252	0
2403	1594	78	0
2705	2706	347	347
2706	2707	293	293
2707	1563	294	294
1563	2708	52	52
2708	2623	295	0
2245	2701	223	0
2701	2624	347	0
2624	2618	299	299
921	923	201	0
1126	337	489	489
2572	1485	54	0
2691	570	542	542
2605	2709	293	293
780	2022	496	0
2022	2010	97	0
2010	68	100	100
68	675	261	261
62	2404	104	104
2388	2710	396	396
264	1021	734	734
1021	2505	495	495
2505	1607	289	289
1607	1580	263	0
2710	2022	100	100
68	756	289	0
2344	1387	506	0
514	1616	488	0
1121	2624	578	578
2624	2711	652	652
2625	1705	659	0
1595	1598	653	653
231	587	147	147
1123	1122	214	0
1122	1121	345	345
1121	1120	296	296
2712	2379	1072	1072
2706	2667	252	252
2713	2583	68	68
2403	2714	108	108
473	2515	868	0
641	2715	494	494
2715	70	262	262
70	1220	160	160
2715	2489	474	474
390	206	351	0
493	2572	104	0
2716	884	747	747
884	883	396	396
883	2603	978	978
2603	882	246	246
2707	2668	274	0
2668	538	413	413
76	2717	210	210
1468	1869	520	520
76	864	766	766
2583	76	213	213
2694	123	63	63
1105	1614	339	339
1614	2718	336	336
2719	1614	336	336
1614	1105	346	0
2506	1608	248	248
1608	1581	300	300
2466	2691	102	0
2691	152	368	0
1718	1346	190	190
2511	1958	131	131
1485	672	56	56
2572	493	103	0
2499	2720	437	437
513	1309	95	0
1128	2721	118	0
1128	2722	365	365
1093	2711	116	0
2711	2723	218	218
2018	2155	1074	1074
1595	2714	113	0
2714	2631	202	0
2631	192	139	139
2155	2724	394	394
1643	2725	102	102
59	2726	125	125
2726	2328	309	309
2580	2566	212	212
2566	539	456	0
2727	1274	499	499
1037	1230	247	247
777	777	57	0
2509	1092	204	204
539	2566	457	457
2566	2705	212	0
2728	692	398	398
692	84	391	391
2729	2510	216	216
2730	2392	123	123
151	2731	406	406
2731	2221	358	0
2221	2269	174	174
1706	2711	147	147
2711	2732	234	234
2733	2209	491	0
2209	513	608	608
693	1480	526	526
1480	1541	514	514
1541	1027	486	0
1309	1246	616	0
1246	2734	491	0
2735	1573	385	385
1573	845	475	475
845	2736	1508	0
2723	2707	98	0
367	2444	667	667
2732	2707	74	0
1047	1364	138	138
1300	2729	307	307
513	2737	706	706
817	1735	644	0
2725	1649	394	394
2636	2702	121	121
2334	1865	375	375
2738	987	72	72
191	1660	284	284
134	2698	204	204
2698	1642	421	0
2737	2738	87	87
99	2144	187	0
596	585	1129	1129
2299	2731	370	0
2350	2739	365	365
2731	2299	363	0
691	702	404	404
702	259	534	534
2262	2442	144	144
2740	375	440	440
1972	421	186	186
2741	950	487	0
2742	265	1015	1015
2270	1627	532	532
1627	2743	2284	2284
1048	2744	1248	1248
2745	2314	136	136
2593	998	462	462
878	2739	421	421
2746	398	137	0
398	2592	486	486
1006	2747	276	276
2130	2681	137	137
301	2440	307	307
2268	737	592	592
737	1508	754	754
1508	2465	648	648
1698	2742	302	302
491	2748	338	0
2749	2007	284	284
2007	1916	189	189
2750	926	305	305
926	1271	334	334
1271	1984	184	0
1984	802	128	128
1310	2386	815	815
2349	537	397	0
537	813	600	600
2751	1699	243	243
1699	1152	238	0
1152	507	232	232
507	1663	331	331
1663	1767	56	0
1767	1787	52	0
1787	1161	285	285
2752	927	355	0
1943	2753	94	94
737	2754	155	155
1944	2096	51	51
2675	2755	159	0
2756	737	147	147
1508	2405	602	0
2096	1944	51	0
2754	1508	599	599
2092	2756	607	0
1508	1507	778	778
1507	1506	333	0
2757	2339	108	0
2748	1321	713	713
2700	16	856	0
2758	1119	162	162
1720	2480	229	0
2759	561	151	151
963	1044	1526	1526
2258	2255	412	412
2670	2672	120	120
2493	2491	107	107
1360	159	419	0
2760	818	558	0
2243	2334	164	164
1527	1525	305	305
1406	1407	275	0
1084	795	129	0
2761	2762	152	0
1457	2088	80	80
2088	1272	105	105
1272	927	337	0
927	2763	307	307
1866	925	72	72
2764	1101	123	123
1101	2249	270	270
2765	2766	108	108
2762	706	148	148
1436	1939	50	0
602	2759	555	555
1609	2507	247	0
2507	1409	280	280
1701	2182	400	400
2767	56	82	82
2768	1335	165	165
740	2126	242	242
2766	724	346	346
2769	2770	249	0
2770	541	550	0
108	360	578	0
378	2419	307	307
2419	2662	196	196
1461	933	348	348
933	2771	397	397
2771	2765	304	304
2772	1757	111	0
121	2773	1599	1599
1911	2774	113	113
1281	2124	283	283
2124	1250	259	259
1250	2118	402	402
2118	2122	634	634
1757	1754	286	286
2774	2689	113	113
2775	864	77	0
1052	489	513	0
2776	1232	399	399
745	2776	266	266
649	2406	738	738
2406	2777	684	684
2778	1387	280	0
831	459	250	250
459	1187	141	0
1187	1234	117	0
1234	2038	278	0
2038	1242	119	0
1242	2494	50	50
2771	326	335	335
343	359	216	216
2779	2709	52	0
2500	1312	231	231
1561	213	373	373
221	96	1109	1109
1129	68	179	179
2722	2780	560	560
2329	2722	448	0
2781	2683	511	511
67	58	202	202
1045	1780	201	0
2163	1874	308	308
158	1965	1065	1065
1109	980	76	76
980	258	509	509
2455	1521	231	0
687	586	1114	1114
2722	2726	599	599
2721	68	490	0
2562	2546	128	128
2329	2782	386	0
123	20	191	191
20	2146	160	160
68	67	958	0
2783	2784	52	52
1408	2254	430	430
864	1656	78	78
85	844	865	865
844	731	485	0
731	2769	1761	1761
2784	2712	69	69
2540	2785	69	69
2693	182	870	870
617	922	171	0
937	212	682	682
81	2730	68	0
2786	2622	6827	6827
2622	1676	754	754
1676	657	1496	1496
657	2413	608	608
2413	2787	593	593
1635	1545	74	0
2049	2240	149	149
1781	2257	688	688
590	597	50	0
728	2788	105	0
2787	2688	104	104
354	2613	281	281
2613	2789	173	173
2790	1255	51	51
2791	2761	78	78
2792	2793	351	351
2793	2101	693	0
2101	1417	197	197
1417	1385	204	204
1385	2757	132	132
2757	2120	165	165
2120	2641	2150	2150
2641	2003	191	191
2003	2794	154	154
2795	584	684	684
1450	584	787	787
937	2796	188	188
2172	2364	485	485
2364	2797	315	315
2797	1287	269	0
266	2704	56	56
2704	437	387	387
437	1249	396	396
997	2438	573	0
1075	2753	162	0
2798	2799	68	68
12	46	511	0
809	2388	724	0
1583	1582	304	304
46	35	173	173
1583	2800	68	68
2800	2801	244	0
2530	2185	377	377
2185	2802	511	0
2796	1804	262	262
2129	2746	470	470
1930	2226	103	0
2799	1860	426	426
2206	2169	204	204
2682	2373	343	343
1957	2665	142	142
922	1922	260	260
2803	1143	255	255
1143	1613	632	632
1613	284	1687	1687
2803	2587	161	0
2804	1471	59	59
1471	2803	100	0
119	2805	106	0
2550	2516	211	211
2516	1790	495	495
809	779	570	570
2043	44	769	769
44	969	304	0
969	1885	580	580
1885	2806	558	558
2790	1318	100	100
1201	2017	369	0
898	1861	1020	1020
1861	2219	773	773
1198	2807	317	317
1017	2808	51	0
2808	1504	95	95
2420	2809	52	52
1566	1582	376	376
1582	1609	268	268
1256	1358	359	0
584	2793	1145	1145
1772	2810	463	0
1871	1583	67	67
2809	1633	291	291
812	2811	91	0
269	2615	267	0
142	1196	421	0
1196	255	151	151
1522	836	571	571
1914	2764	362	362
843	1470	2472	2472
1845	2812	81	81
894	492	322	322
2736	845	1509	1509
845	1573	475	0
1573	2813	386	0
2804	2814	772	772
2814	846	2125	0
2815	2512	496	496
2555	342	122	122
2650	342	125	0
2554	121	56	56
1429	2760	81	81
2816	1926	212	212
1058	1833	288	288
2212	2219	106	106
2219	1449	559	0
2202	2817	198	198
2747	2612	155	0
1819	1239	659	0
2779	2087	169	169
2087	74	160	160
597	2779	74	74
2763	2750	316	316
2750	2818	401	0
1912	2669	54	54
142	325	598	598
325	2256	546	0
2819	1448	267	267
899	2565	182	182
2504	141	593	593
2017	2019	235	235
1207	1224	92	92
END
